,index,ADR_SECTEUR,ANNEEDEPLANTATION,ANNEEREALISATIONDIAGNOSTIC,ANNEETRAVAUXPRECONISESDIAG,CODE,DIAMETREARBREAUNMETRE,ESPECE,GENRE_BOTA,PLU,SEVERITEDIAGNOSTIC,PRIORITEDERENOUVELLEMENT,ARBREDEVOIRIE,STADEDEDEVELOPPEMENT,STADEDEVELOPPEMENTDIAG,TRAITEMENTCHENILLES,TRAVAUXPRECONISESDIAG,TROTTOIR,VIGUEUR,DEFAUT,Collet,Houppier,Racine,Tronc,latitude,longitude,TETEDECHAT,LIERRE,CEPEE
15028,15145,5,2004,2015,2018,ESP2764,10,minor,Ulmus,0,0,3,0,1,1,0,1,0,1,1,0,1,0,0,5.737104716686365,45.190265684035694,0,0,0
15029,15146,5,2004,2015,2017,ESP19191,10,minor,Ulmus,0,1,2,0,1,1,0,0,0,3,1,0,0,0,1,5.738282325640522,45.189103847109365,0,0,0
15030,15147,2,2014,2014,2020,ESP32072,10,betulus,Carpinus,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,5.728503910905313,45.15920123329752,0,0,0
15031,15148,5,2004,2014,2016,ESP19148,10,nordmaniana,Abies,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,5.736639710614747,45.19378628021276,0,0,0
15032,15149,2,2004,2013,2016,ESP7406,20,atlantica,Cedrus,0,0,3,0,1,1,2,2,0,3,0,0,0,0,0,5.733367355104843,45.16865862324238,0,0,0
15033,15150,2,2004,2014,2014,ESP26107,20,acerifolia,Platanus,0,0,3,1,1,1,0,1,0,3,0,0,0,0,0,5.7280456502240495,45.159388660356704,0,0,0
15034,15151,2,2004,2015,2018,ESP22989,40,japonica,Sophora,0,0,3,0,1,1,0,1,0,3,0,0,0,0,0,5.732242450421412,45.16216438734268,0,0,0
15035,15152,2,2008,2013,2016,ESP25295,10,tomentosa,Tilia,0,0,3,1,0,0,0,1,1,3,0,0,0,0,0,5.728356198381884,45.16677743664417,0,0,0
15036,15153,3,2004,2014,2014,ESP22650,80,nigra,Populus,0,0,3,0,1,1,0,2,0,3,1,0,1,1,1,5.721324116676989,45.176555553252115,0,0,0
15037,15154,4,2004,2013,2017,ESP10442,10,paniculata,Koelreuteria,0,1,2,0,1,1,0,0,0,3,0,0,0,0,0,5.737291379555829,45.17068528948324,0,0,0
15038,15155,2,2008,2015,2017,ESP14561,10,cappadocicum,Acer,0,0,3,1,0,0,0,1,0,3,0,0,0,0,0,5.730111370731815,45.16641136754064,0,0,0
15039,15156,3,2004,2015,2017,ESP20045,20,nigra,Pinus,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,5.717684225659241,45.17539997586606,0,0,0
15040,15157,3,2004,2015,2020,ESP24708,10,styraciflua,Liquidambar,0,0,2,1,1,1,0,1,1,3,0,0,0,0,0,5.722598009307505,45.18066800841131,0,0,0
15041,15158,5,2004,2013,2015,ESP19176,50,acerifolia,Platanus,0,0,3,1,1,1,0,0,0,3,1,0,0,0,1,5.739008459859433,45.18822002800954,0,0,0
15042,15159,2,2004,2014,2015,ESP28547,40,triacanthos,Gleditsia,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,5.734107838418474,45.163052228821606,0,0,0
15043,15160,3,2004,2015,2017,ESP4483,10,tulipifera,Liriodendron,0,0,2,1,1,1,0,1,0,3,0,0,0,0,0,5.725385916039436,45.18130773986681,0,0,0
15044,15161,0,2014,2014,2020,ESP32885,10,platanor,Platanus,0,0,3,1,0,0,0,0,1,3,0,0,0,0,0,5.720170754820764,45.191773518950946,0,0,0
15045,15162,5,2004,2015,2016,ESP18166,70,acerifolia,Platanus,0,2,0,0,1,2,0,3,0,1,1,0,1,0,1,5.725819860603335,45.18393551603569,1,0,0
15046,15163,1,2004,2014,2016,ESP5094,30,pseudoacacia,Robinia,0,0,2,0,1,1,0,0,0,3,0,0,0,0,0,5.711928565202907,45.17298298306268,0,0,0
15047,15164,0,2004,2015,2017,ESP17475,10,biloba,Ginkgo,0,0,3,0,1,1,0,0,1,3,0,0,0,0,0,5.7106728407223795,45.192153405945525,0,0,0
15048,15165,4,2004,2015,2016,ESP11768,10,alba,Morus,0,0,3,1,1,1,0,1,0,3,0,0,0,0,0,5.739526284375782,45.17105448130133,0,0,0
15049,15166,4,2010,2015,2017,ESP16625,10,hippocastanum,Aesculus,0,0,3,0,0,1,0,1,1,3,0,0,0,0,0,5.739226672540022,45.17307186383336,0,0,0
15050,15167,4,2004,2014,2015,ESP7668,60,?,Cedrus,0,1,2,0,1,1,2,2,0,1,1,0,1,0,0,5.742976704188118,45.17838312502159,0,0,0
15051,15168,4,2004,2015,2017,ESP19859,40,acerifolia,Platanus,0,2,0,1,1,1,0,3,1,1,1,0,1,0,0,5.738962301545862,45.16775666469788,0,0,0
15052,15169,5,2004,2015,2016,ESP26960,40,japonica,Sophora,0,0,3,0,1,1,0,2,0,1,1,0,1,0,0,5.719660059455183,45.19409764411899,0,0,0
15053,15170,3,2004,2015,2017,ESP4343,20,platanoides,Acer,0,0,3,0,1,1,0,1,0,3,0,0,0,0,0,5.723843207521443,45.17302535845854,0,0,0
15054,15171,3,2004,2013,2015,ESP20951,40,hippocastanum,Aesculus,0,0,2,0,1,1,0,0,0,1,1,0,0,0,1,5.738904947656017,45.173385921029166,0,0,0
15055,15172,4,2004,2015,2018,ESP26571,20,nigra,Pinus,0,0,3,0,0,1,3,1,0,3,0,0,0,0,0,5.742487698679865,45.17678860950662,0,0,0
15056,15173,2,2004,2015,2017,ESP16592,40,altissima,Ailanthus,0,0,3,0,1,1,0,0,0,3,1,0,0,0,1,5.722185158726341,45.162374409754406,0,0,0
15057,15174,4,2004,2015,2017,ESP16396,10,?,Alnus,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,5.740299886058231,45.18918462377262,0,0,0
15058,15175,2,2008,2015,2016,ESP13366,0,triacanthos,Gleditsia,0,0,3,1,0,0,0,0,1,3,0,0,0,0,0,5.731292093601261,45.16852464971901,0,0,0
15059,15176,5,2004,2015,2017,ESP24840,20,campestris,Acer,0,1,2,0,1,1,0,0,0,1,1,0,0,0,1,5.738520640087598,45.18917616261604,0,0,0
15060,15177,1,2004,2014,2014,ESP8992,20,cordata,Alnus,0,0,3,1,1,1,0,1,1,3,0,0,0,0,0,5.708417719763377,45.160907595848805,0,0,0
15061,15178,5,2004,2015,2017,ESP3114,10,baccata,Taxus,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,5.720184716361739,45.194111705028405,0,0,0
15062,15179,3,2004,2015,2017,ESP15247,30,saccharinum,Acer,0,0,3,0,1,1,0,0,0,3,1,0,0,0,1,5.722819495108726,45.16941005459222,0,0,0
15063,15180,4,2004,2015,2018,ESP2924,0,angustifolia,Fraxinus,0,0,3,0,1,0,0,1,1,3,0,0,0,0,0,5.743211131736929,45.17358020968454,0,0,0
15064,15181,0,2014,2014,2019,ESP33255,10,cerris,Quercus,0,0,3,1,0,0,0,0,1,3,0,0,0,0,0,5.699939190063906,45.205882840294684,0,0,0
15065,15182,4,2004,2015,2017,ESP10885,10,serrulata,Prunus,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,5.742131452943277,45.1720155718309,0,0,0
15066,15183,5,2004,2014,2016,ESP28843,10,campestris,Acer,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,5.7273412270898545,45.184541929358076,0,0,0
15067,15184,0,2004,2014,2014,ESP6689,60,acerifolia,Platanus,0,0,3,1,1,1,0,0,0,3,0,0,0,0,0,5.71290333307459,45.1955571876425,0,0,0
15068,15185,1,2004,2013,2015,ESP14429,20,nigra,Morus,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,5.703910367949496,45.16647797088864,0,0,0
15069,15186,3,2004,2015,2017,ESP26719,40,betulus,Carpinus,0,1,3,0,1,1,0,1,0,3,1,0,1,0,0,5.734358723985252,45.17317686252499,0,0,0
15070,15187,5,2004,2015,2017,ESP21982,0,verrucosa,Betula,0,1,3,0,1,1,0,0,0,3,0,0,0,0,0,5.743290076921656,45.19332626470798,0,0,0
15071,15188,4,2004,2015,2017,ESP28898,10,betulus,Carpinus,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,5.741798527045303,45.18844042441594,0,0,0
15072,15189,3,2004,2015,2017,ESP9415,20,tulipifera,Liriodendron,0,0,2,1,1,1,0,1,0,3,0,0,0,0,0,5.724807019851388,45.181180010531314,0,0,0
15073,15190,1,2004,2013,2015,ESP12658,40,hippocastanum,Aesculus,0,0,3,0,1,1,0,0,0,3,1,1,0,0,1,5.708014830476668,45.16538636689624,0,0,0
15074,15191,4,2004,2013,2016,ESP30771,30,japonica,Sophora,0,0,3,1,1,1,0,0,1,3,0,0,0,0,0,5.734879001045736,45.171706608569906,0,0,0
15075,15192,4,2004,2015,2016,ESP9226,40,acerifolia,Platanus,0,2,0,1,1,1,0,3,1,1,1,0,1,0,1,5.73961756144011,45.16728817428287,1,0,0
15076,15193,2,2004,2015,2016,ESP13375,30,betulus,Carpinus,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,5.723053040808379,45.16306759041652,0,0,0
15077,15194,1,2004,2013,2012,ESP14877,20,platanoides,Acer,0,1,3,0,1,1,0,0,0,3,1,0,1,0,0,5.703548298435235,45.164251570045465,0,0,0
15078,15195,5,2005,2015,2018,ESP11972,10,biloba,Ginkgo,0,0,3,1,1,1,0,1,1,3,0,0,0,0,0,5.731883931424501,45.18416913195496,0,0,0
15079,15196,5,2004,2014,2016,ESP2013,60,nigra,Populus,0,0,2,1,1,1,0,0,1,1,0,0,0,0,0,5.7370344437332985,45.1949085126589,1,0,0
15080,15197,5,2004,2015,2016,ESP28207,20,tulipifera,Liriodendron,0,0,3,1,1,1,0,1,0,3,0,0,0,0,0,5.728636735207581,45.18261481778145,0,0,0
15081,15198,5,2004,2013,2015,ESP6050,40,acerifolia,Platanus,0,0,3,1,1,1,0,0,1,3,0,0,0,0,0,5.737206392955263,45.19734297890395,0,0,0
15082,15199,4,2004,2015,2016,ESP11053,40,acerifolia,Platanus,0,0,3,1,1,1,0,1,0,3,0,0,0,0,0,5.748052569592857,45.173249094135095,0,0,0
15083,15200,3,2004,2015,2016,ESP7209,20,sylvestris,Pinus,0,0,3,0,1,1,3,1,0,3,1,0,1,0,0,5.737008662239919,45.17307024296201,0,0,0
15084,15201,0,2014,2014,2020,ESP32944,10,platanor,Platanus,0,0,3,1,0,0,0,0,1,3,0,0,0,0,0,5.718685375189242,45.187357410814904,0,0,0
15085,15202,3,2004,2013,2015,ESP14362,30,verrucosa,Betula,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,5.727575701560377,45.17783470764743,0,1,0
15086,15203,2,2004,2014,2015,ESP25305,20,?,Acer,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,5.737271373216988,45.16078689593311,0,0,0
15087,15204,0,2013,2013,2019,ESP32316,10,avium,Prunus,0,0,3,1,0,0,0,0,1,3,0,0,0,0,0,5.714028434816602,45.199120083730605,0,0,0
15088,15205,2,2004,2013,2014,ESP8112,30,acerifolia,Platanus,0,3,0,1,1,2,0,3,0,0,1,0,1,0,1,5.729901602308246,45.1646054772776,0,0,0
15089,15206,4,2004,2013,2016,ESP7706,30,platanoides,Acer,0,1,2,1,1,1,0,0,1,1,1,0,1,0,0,5.73834949474947,45.168003290639646,0,0,0
15090,15207,1,2004,2014,2014,ESP2103,20,cordata,Alnus,0,0,3,1,1,1,0,1,1,3,0,0,0,0,0,5.704515815005565,45.160925869985604,0,0,0
15091,15208,5,2004,2013,2014,ESP5989,60,hippocastanum,Aesculus,0,1,0,1,1,1,0,2,1,1,1,1,1,1,1,5.721583771192691,45.19330665215113,0,0,0
15092,15209,5,2004,2014,2016,ESP7528,70,nigra,Populus,0,0,2,1,1,1,0,0,1,1,0,0,0,0,0,5.7369933918930665,45.19536658574243,1,0,0
15093,15210,2,2004,2014,2015,ESP5658,0,styraciflua,Liquidambar,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,5.733808982291025,45.16105209113922,0,0,0
15094,15211,4,2004,2015,2017,ESP7689,0,betulus,Carpinus,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,5.741996505610512,45.18907133620935,0,0,0
15095,15212,0,2004,2013,2015,ESP25408,20,hippocastanum,Aesculus,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,5.71818364061673,45.189780312829406,0,0,0
15096,15213,2,2004,2015,2017,ESP12021,0,verrucosa,Betula,0,1,3,0,1,1,0,0,0,3,1,0,0,0,1,5.73864862206364,45.16554172426046,0,0,0
15097,15214,2,2004,2014,2014,ESP22906,20,nigra,Pinus,0,0,3,1,1,1,2,1,0,3,0,0,0,0,0,5.739571628423791,45.15983819960403,0,0,0
15098,15215,3,2004,2015,2018,ESP21464,30,campestre,Acer,0,0,3,0,1,1,0,1,0,3,0,0,0,0,0,5.737144256707817,45.173074744885724,0,0,1
15099,15216,3,2004,2013,2015,ESP14366,30,japonica,Sophora,0,0,2,1,1,1,0,0,1,3,0,0,0,0,0,5.722266452782084,45.1772145095344,0,0,0
15100,15217,0,2014,2014,2019,ESP33516,10,styraciflua,Liquidambar,0,0,3,1,0,0,0,0,1,3,0,0,0,0,0,5.710111190790657,45.196839543386716,0,0,0
15101,15218,1,2004,2015,2020,ESP19719,20,platanoides,Acer,0,0,3,0,1,1,0,1,1,3,0,0,0,0,0,5.708930112067745,45.173279804055085,0,0,0
15102,15219,4,2004,2013,2015,ESP29795,70,triacanthos,Gleditsia,0,1,2,0,1,1,0,2,0,3,0,0,0,0,0,5.74366606586258,45.169894939849826,0,0,0
15103,15220,3,2004,2015,2016,ESP7168,60,acerifolia,Platanus,0,3,0,1,1,1,0,0,0,3,1,1,1,0,1,5.724429473680316,45.17148596937983,0,0,0
15104,15221,0,2004,2014,2014,ESP6696,40,acerifolia,Platanus,0,0,3,1,1,1,0,1,1,3,0,0,0,0,0,5.698912366475071,45.20506583891998,0,0,0
15105,15222,5,2004,2014,2016,ESP23081,30,betulus,Carpinus,0,0,2,0,1,1,0,2,0,1,0,0,0,0,0,5.73842815755363,45.192236480952786,0,0,0
15106,15223,2,2004,2013,2014,ESP17741,20,triacanthos,Gleditsia,0,0,3,1,1,1,0,2,1,3,0,0,0,0,0,5.728735353588379,45.1624168608024,0,0,0
15107,15224,1,2004,2013,2015,ESP2037,30,acerifolia,Platanus,0,0,3,1,1,1,0,0,1,3,1,0,0,0,1,5.70496880729353,45.16941091879485,0,0,0
15108,15225,4,2006,2015,2020,ESP27828,10,cordata,Alnus,0,0,3,0,1,0,0,1,0,3,0,0,0,0,0,5.74246602748715,45.188786903200295,0,0,0
15109,15226,1,2004,2013,2015,ESP26669,30,abies,Picea,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,5.706868561270683,45.16306941097331,0,0,0
15110,15227,5,2004,2014,2015,ESP23104,60,baccata,Taxus,0,0,2,0,1,1,0,2,0,3,1,0,0,0,1,5.734096941980266,45.196106249180026,0,0,0
15111,15228,1,2009,2015,2016,ESP9445,10,freemani,Acer,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,5.711591632596115,45.16229772773697,0,0,0
15112,15229,1,2004,2013,2012,ESP23935,10,aria,Sorbus,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,5.706630151108855,45.16301356267253,0,0,0
15113,15230,1,2004,2015,2018,ESP14146,20,tomentosa,Tilia,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,5.711565660384083,45.17702345502603,0,0,0
15114,15231,4,2006,2014,2014,ESP22751,30,styraciflua,Liquidambar,0,1,0,1,1,1,0,0,1,3,1,0,0,0,1,5.7446155257352745,45.18488223234718,0,0,0
15115,15232,0,2004,2013,2016,ESP15836,20,acerifolia,Platanus,0,0,3,1,1,1,0,1,1,3,0,0,0,0,0,5.711490492497814,45.19073910328537,0,0,0
15116,15233,2,2004,2015,2017,ESP27434,10,calleryana,Pyrus,0,0,3,1,1,0,0,1,1,3,1,0,0,0,1,5.726497893923542,45.165488737620244,0,0,0
15117,15234,4,2004,2013,2015,ESP28875,30,acerifolia,Platanus,0,0,3,1,1,1,0,0,0,3,0,0,0,0,0,5.745198947234577,45.17215555469967,0,0,0
15118,15235,3,2014,2014,2020,ESP33579,10,frainetto,Quercus,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,5.72087065426671,45.16947050775273,0,0,0
15119,15236,4,2014,2012,2016,ESP23560,0,involucrata,Davidia,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,5.737925870632345,45.16935334005675,0,0,0
15120,15237,4,2004,2013,2015,ESP15257,20,?,Pinus,0,1,2,0,1,1,3,2,0,1,0,0,0,0,0,5.736618032403613,45.170710975470314,0,0,0
15121,15238,5,2004,2014,2015,ESP18646,50,baccata,Taxus,0,0,2,0,1,1,0,2,0,1,0,0,0,0,0,5.7330173968541835,45.196278053289404,0,1,0
15122,15239,3,2004,2015,2016,ESP10775,40,deodara,Cedrus,0,0,3,0,1,1,3,0,1,3,0,0,0,0,0,5.740821267988477,45.173735112334654,0,0,0
15123,15240,2,2004,2015,2017,ESP4656,30,leylandii,Cupressocyparis,0,0,3,0,1,1,0,1,0,3,0,0,0,0,0,5.724467482444879,45.16102906490151,0,0,1
15124,15241,4,2004,2013,2015,ESP11337,40,saccharinum,Acer,0,0,2,1,1,1,0,0,1,3,1,0,1,0,0,5.742950434362068,45.18541801799544,0,0,0
15125,15242,3,2014,2014,2019,ESP33553,10,freemani,Acer,0,0,3,1,0,0,0,0,1,3,0,0,0,0,0,5.736286136934003,45.17245394167096,0,0,0
15126,15243,2,2004,2011,2017,ESP20508,30,japonica,Sophora,0,1,3,0,1,1,0,0,0,3,1,0,1,0,0,5.738663411507551,45.16492843084086,0,0,0
15127,15244,0,2004,2015,2018,ESP30898,30,platanoides,Acer,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,5.703239196564138,45.18947537880527,0,0,0
15128,15245,3,2009,2015,2017,ESP23347,10,?,Acer,0,0,3,1,0,1,0,0,1,3,0,0,0,0,0,5.741704818083493,45.17383510310478,0,0,0
15129,15246,4,2004,2015,2017,ESP23747,40,rubra,Quercus,1,0,3,1,1,1,0,0,1,3,0,0,0,0,0,5.741790130178148,45.17712593258726,0,0,0
15130,15247,5,2004,2014,2014,ESP24123,60,platanoides,Acer,0,1,2,0,1,1,0,2,0,1,1,0,1,0,0,5.732538697262952,45.19574424151866,0,0,0
15131,15248,5,2004,2014,2015,ESP18535,20,platyphyllos,Tilia,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,5.7284459096784675,45.184627574617515,0,0,0
15132,15249,4,2004,2015,2017,ESP12765,0,serrulata,Prunus,0,3,0,0,0,0,0,0,0,3,1,0,0,0,1,5.742344640319852,45.173690781459186,0,0,0
15133,15250,2,2004,2015,2017,ESP25474,0,verrucosa,Betula,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,5.7331324328246085,45.16755171756569,0,0,0
15134,15251,4,2004,2015,2020,ESP20089,10,betulus,Carpinus,0,0,3,0,1,0,0,1,0,3,0,0,0,0,0,5.744335893316137,45.188729194232,0,0,0
15135,15252,2,2004,2014,2015,ESP26773,20,betulus,Carpinus,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,5.7337122403749206,45.16362754130742,0,0,0
15136,15253,3,2004,2014,2014,ESP5555,70,acerifolia,Platanus,0,0,3,0,1,1,0,2,0,3,1,0,1,0,0,5.721166043818903,45.17608351965624,0,1,0
15137,15254,4,2004,2013,2015,ESP7079,40,montana,Ulmus,0,1,2,1,1,1,0,0,0,3,1,0,1,0,0,5.741865286271589,45.170408648061745,0,0,0
15138,15255,3,2004,2014,2015,ESP12542,30,cordata,Alnus,0,1,2,0,1,1,0,2,0,1,0,0,0,0,0,5.739030948486603,45.1755526708409,0,0,0
15139,15256,2,2004,2013,2016,ESP9627,30,tomentosa,Tilia,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,5.733504145327301,45.16801218398896,0,0,0
15140,15257,5,2004,2015,2017,ESP25231,30,lawsoniana,Chamaecyparis,0,1,3,0,1,1,0,1,0,3,1,1,0,0,0,5.74166079634249,45.19488406543539,0,0,0
15141,15258,5,2004,2014,2014,ESP28645,60,nigra,Populus,0,1,2,0,1,2,0,2,0,1,1,0,1,1,0,5.728534143407706,45.1838189554528,0,0,0
15142,15259,1,2004,2015,2016,ESP20321,50,tomentosa,Paulownia,0,1,2,1,1,1,0,3,1,1,1,0,1,0,0,5.703491542009444,45.17975729808864,0,0,0
15143,15260,2,2004,2015,2015,ESP24930,40,atlantica,Cedrus,0,2,0,1,1,1,1,0,1,3,0,0,0,0,0,5.719706302195384,45.15980909358816,0,0,0
15144,15261,1,2004,2013,2018,ESP29325,10,acerifolia,Platanus,0,0,3,1,0,1,0,1,0,3,0,0,0,0,0,5.710651508474597,45.163507992520415,0,0,0
15145,15262,0,2004,2014,2014,ESP13593,50,acerifolia,Platanus,0,0,3,1,1,1,0,0,0,3,0,0,0,0,0,5.713106387923079,45.19513215142088,0,0,0
15146,15263,2,2015,2015,2020,ESP33705,10,involucrata,Davidia,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,5.730337905529208,45.163534198707225,0,0,0
15147,15264,5,2004,2013,2015,ESP9313,50,tomentosa,Tilia,0,1,2,1,1,1,0,0,1,1,0,0,0,0,0,5.723879905790805,45.18742057527562,0,0,0
15148,15265,5,2009,2014,2016,ESP1899,20,tomentosa,Tilia,0,0,3,0,1,0,0,2,0,1,0,0,0,0,0,5.726773505567241,45.192217946284266,0,0,0
15149,15266,4,2004,2014,2016,ESP9231,10,americana,Fraxinus,0,0,3,1,1,1,0,0,1,3,0,0,0,0,0,5.745151799554083,45.178905192736444,0,0,0
15150,15267,0,2004,2015,2017,ESP18651,0,paniculata,Koelreuteria,0,0,2,1,1,1,0,1,1,1,0,0,0,0,0,5.710669598884633,45.195446169596686,0,0,0
15151,15268,4,2005,2015,2017,ESP23703,20,acerifolia,Platanus,0,0,3,1,1,1,0,1,0,3,0,0,0,0,0,5.7329419749021255,45.18570501586072,0,0,0
15152,15269,2,2004,2014,2014,ESP26158,20,nigra,Pinus,0,0,3,0,1,1,3,0,0,3,0,0,0,0,0,5.730102673101246,45.161678660825245,0,0,0
15153,15270,4,2004,2013,2015,ESP20294,50,acerifolia,Platanus,0,0,3,1,1,1,0,0,0,3,0,0,0,0,0,5.742425926848552,45.16937390678138,0,0,0
15154,15271,4,2004,2013,2016,ESP30655,50,abies,Picea,0,0,3,0,1,1,0,2,0,3,0,0,0,0,0,5.742807604460818,45.17020112998292,0,0,0
15155,15272,5,2004,2015,2020,ESP6925,30,verrucosa,Betula,0,0,3,0,1,1,0,1,0,3,0,0,0,0,0,5.740283042833296,45.18887341763588,0,0,0
15156,15273,4,2004,2015,2020,ESP20088,10,betulus,Carpinus,0,0,3,0,1,0,0,1,0,3,0,0,0,0,0,5.745689378167686,45.188399469069836,0,0,0
15157,15274,4,2004,2015,2018,ESP23746,10,?,Thuja,0,2,0,1,1,1,0,0,0,0,1,1,0,1,1,5.740484510766502,45.171896925032875,0,0,0
15158,15275,3,2004,2013,2015,ESP28996,40,?,Carpinus,0,0,2,1,1,1,0,0,1,3,0,0,0,0,0,5.740596695351701,45.179186714458304,0,0,0
15159,15276,1,2004,2015,2018,ESP9453,20,platyphyllos,Tilia,0,0,3,0,1,1,0,0,1,3,0,0,0,0,0,5.708471623949325,45.17335153475024,0,0,0
15160,15277,2,2005,2015,2017,ESP4621,10,persica,Parrotia,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,5.723021994122437,45.16542882293604,0,0,0
15161,15278,2,2015,2015,2020,ESP33668,10,japonica,Styrax,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,5.726213416337811,45.16063167770069,0,0,0
15162,15279,4,2004,2015,2020,ESP24037,0,?,Fraxinus,0,0,3,0,1,1,0,1,0,3,0,0,0,0,0,5.742607923132348,45.187753870948114,0,0,0
15163,15280,1,2004,2013,2018,ESP18876,10,orientalis,Platanus,0,0,3,1,1,1,0,1,1,3,0,0,0,0,0,5.709700204317096,45.15960242900382,0,0,0
15164,15281,5,2004,2015,2017,ESP3045,60,lawsoniana,Chamaecyparis,0,1,3,0,1,1,0,1,0,3,1,0,1,0,0,5.741290987595203,45.193789037202194,0,0,1
15165,15282,1,2004,2015,2016,ESP19131,30,nigra,Pinus,0,0,3,1,1,1,2,1,1,3,1,0,1,0,0,5.7037973772427515,45.16789164503757,0,0,0
15166,15283,3,2004,2013,2015,ESP5035,20,japonica,Sophora,0,0,3,1,1,1,0,0,1,3,0,0,0,0,0,5.723013694384101,45.17687460514735,0,0,0
15167,15284,3,2004,2015,2017,ESP24453,20,sylvestris,Pinus,0,0,3,0,1,1,3,0,0,1,0,0,0,0,0,5.72367932704308,45.173659050320396,0,0,0
15168,15285,2,2004,2015,2016,ESP5197,50,?,Salix,0,4,1,0,2,2,0,3,0,3,1,1,1,1,1,5.73849382478149,45.16355315573847,0,0,0
15169,15286,5,2004,2013,2015,ESP17158,30,paniculata,Koelreuteria,0,1,0,1,1,1,0,3,1,1,0,0,0,0,0,5.7237632951066955,45.187308136894416,0,0,0
15170,15287,2,2004,2014,2014,ESP17558,30,acerifolia,Platanus,0,0,3,1,1,1,0,1,1,3,0,0,0,0,0,5.723204563775445,45.164493354874935,0,0,0
15171,15288,1,2004,2013,2015,ESP14674,20,biloba,Ginkgo,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,5.707874965049365,45.16503094543938,0,0,0
15172,15289,0,2004,2014,2014,ESP16860,40,saccharinum,Acer,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,5.7109851943525385,45.191011756392754,0,0,0
15173,15290,3,2004,2015,2017,ESP29616,20,nigra,Pinus,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,5.717756782089933,45.175604983429245,0,0,0
15174,15291,1,2004,2013,2018,ESP24862,10,orientalis,Platanus,0,0,3,1,1,1,0,1,1,3,0,0,0,0,0,5.710848513941693,45.16300700557015,0,0,0
15175,15292,0,2004,2015,2016,ESP18699,50,tomentosa,Tilia,0,0,3,0,1,1,0,0,0,3,1,0,1,0,0,5.706496242484198,45.18337433961393,0,0,0
15176,15293,0,2004,2013,2016,ESP23510,20,styraciflua,Liquidambar,0,0,2,1,1,1,0,1,1,3,0,0,0,0,0,5.705671592737197,45.18302477884075,0,0,0
15177,15294,4,2004,2013,2015,ESP13179,10,acerifolia,Platanus,0,0,3,1,1,1,0,0,0,3,0,0,0,0,0,5.743409249477604,45.1713604811048,0,0,0
15178,15295,0,2004,2014,2016,ESP5897,10,sylvestris,Pinus,0,0,3,1,1,1,2,0,0,3,0,0,0,0,0,5.711637918288654,45.19897848866196,0,0,0
15179,15296,2,2004,2013,2016,ESP20374,20,acerifolia,Platanus,0,0,3,1,1,1,0,1,0,3,0,0,0,0,0,5.717346584725378,45.16119219011998,0,0,0
15180,15298,4,2004,2015,2017,ESP11847,40,?,Acer,0,0,3,0,1,1,0,0,0,3,0,0,0,0,0,5.73863676768495,45.19078697398444,0,0,0
15181,15299,4,2004,2013,2015,ESP20596,30,nigra,Pinus,0,1,2,0,1,1,3,0,1,1,0,0,0,0,0,5.738826189177954,45.17230209655363,0,0,0
15182,15300,2,2004,2014,2014,ESP16579,30,nigra,Pinus,0,0,3,1,1,1,0,1,0,3,0,0,0,0,0,5.732168181715431,45.15357726929587,0,0,0
15183,15301,4,2006,2014,2016,ESP31097,10,platanoides,Acer,0,0,3,1,1,0,0,0,0,3,0,0,0,0,0,5.734268927300886,45.18320911184282,0,0,0
